tenor,real_rf,market_erp
1.0,2.2498,3.1103
2.0,2.3541,4.3357
3.0,2.4535,5.034
4.0,2.5481,5.0284
5.0,2.6414,5.0118
6.0,2.7377,4.9842
7.0,2.8406,4.9454
8.0,2.9512,4.8956
9.0,3.0675,4.8348
10.0,3.1854,4.7628
11.0,3.2997,4.6798
12.0,3.4038,4.5857
13.0,3.4921,4.4806
14.0,3.5607,4.3644
15.0,3.6073,4.2371
16.0,3.6309,4.0988
17.0,3.6315,3.9494
18.0,3.6102,3.7889
19.0,3.5689,3.6174
20.0,3.5104,3.4348
21.0,3.4375,3.2411
22.0,3.3544,3.0363
23.0,3.2642,2.8205
24.0,3.1709,2.5937
25.0,3.0786,2.3557
26.0,2.9918,2.1067
27.0,2.9149,1.8466
28.0,2.8514,1.5755
29.0,2.8034,1.2933
30.0,2.7704,1.0
31.0,2.7704,1.0
32.0,2.7704,1.0
33.0,2.7704,1.0
34.0,2.7704,1.0
35.0,2.7704,1.0
36.0,2.7704,1.0
37.0,2.7704,1.0
38.0,2.7704,1.0
39.0,2.7704,1.0
40.0,2.7704,1.0
41.0,2.7704,1.0
42.0,2.7704,1.0
43.0,2.7704,1.0
44.0,2.7704,1.0
45.0,2.7704,1.0
46.0,2.7704,1.0
47.0,2.7704,1.0
48.0,2.7704,1.0
49.0,2.7704,1.0
50.0,2.7704,1.0
51.0,2.7704,1.0
52.0,2.7704,1.0
53.0,2.7704,1.0
54.0,2.7704,1.0
55.0,2.7704,1.0
56.0,2.7704,1.0
57.0,2.7704,1.0
58.0,2.7704,1.0
59.0,2.7704,1.0
60.0,2.7704,1.0
61.0,2.7704,1.0
62.0,2.7704,1.0
63.0,2.7704,1.0
64.0,2.7704,1.0
65.0,2.7704,1.0
66.0,2.7704,1.0
67.0,2.7704,1.0
68.0,2.7704,1.0
69.0,2.7704,1.0
70.0,2.7704,1.0
71.0,2.7704,1.0
72.0,2.7704,1.0
73.0,2.7704,1.0
74.0,2.7704,1.0
75.0,2.7704,1.0
76.0,2.7704,1.0
77.0,2.7704,1.0
78.0,2.7704,1.0
79.0,2.7704,1.0
80.0,2.7704,1.0
81.0,2.7704,1.0
82.0,2.7704,1.0
83.0,2.7704,1.0
84.0,2.7704,1.0
85.0,2.7704,1.0
86.0,2.7704,1.0
87.0,2.7704,1.0
88.0,2.7704,1.0
89.0,2.7704,1.0
90.0,2.7704,1.0
91.0,2.7704,1.0
92.0,2.7704,1.0
93.0,2.7704,1.0
94.0,2.7704,1.0
95.0,2.7704,1.0
96.0,2.7704,1.0
97.0,2.7704,1.0
98.0,2.7704,1.0
99.0,2.7704,1.0
100.0,2.7704,1.0
101.0,2.7704,1.0
102.0,2.7704,1.0
103.0,2.7704,1.0
104.0,2.7704,1.0
105.0,2.7704,1.0
106.0,2.7704,1.0
107.0,2.7704,1.0
108.0,2.7704,1.0
109.0,2.7704,1.0
110.0,2.7704,1.0
111.0,2.7704,1.0
112.0,2.7704,1.0
113.0,2.7704,1.0
114.0,2.7704,1.0
115.0,2.7704,1.0
116.0,2.7704,1.0
117.0,2.7704,1.0
118.0,2.7704,1.0
119.0,2.7704,1.0
120.0,2.7704,1.0
121.0,2.7704,1.0
122.0,2.7704,1.0
123.0,2.7704,1.0
124.0,2.7704,1.0
125.0,2.7704,1.0
126.0,2.7704,1.0
127.0,2.7704,1.0
128.0,2.7704,1.0
129.0,2.7704,1.0
130.0,2.7704,1.0
131.0,2.7704,1.0
132.0,2.7704,1.0
133.0,2.7704,1.0
134.0,2.7704,1.0
135.0,2.7704,1.0
136.0,2.7704,1.0
137.0,2.7704,1.0
138.0,2.7704,1.0
139.0,2.7704,1.0
140.0,2.7704,1.0
141.0,2.7704,1.0
142.0,2.7704,1.0
143.0,2.7704,1.0
144.0,2.7704,1.0
145.0,2.7704,1.0
146.0,2.7704,1.0
147.0,2.7704,1.0
148.0,2.7704,1.0
149.0,2.7704,1.0
150.0,2.7704,1.0
